"LABEL" "EXPT" "DATA" "RUN" "FOLD" "FOLDRUN" "GROUP" "LANG"
"turk2_s1116_flgfa1_1_1_1" "flgfa1" "turk2_s1116" "R1" "F1" "FR1" "turk2" "turk"
"turk2_s1116_flgfa1_1_2_1" "flgfa1" "turk2_s1116" "R1" "F2" "FR1" "turk2" "turk"
"turk2_s1116_flgfa1_1_3_1" "flgfa1" "turk2_s1116" "R1" "F3" "FR1" "turk2" "turk"
"turk2_s1116_flgfa1_1_4_1" "flgfa1" "turk2_s1116" "R1" "F4" "FR1" "turk2" "turk"
"turk2_s1116_flgfa1_1_5_1" "flgfa1" "turk2_s1116" "R1" "F5" "FR1" "turk2" "turk"
"turk2_s1116_flgfa1_1_6_1" "flgfa1" "turk2_s1116" "R1" "F6" "FR1" "turk2" "turk"
"turk2_s1116_flgfa1_1_7_1" "flgfa1" "turk2_s1116" "R1" "F7" "FR1" "turk2" "turk"
"turk2_s1116_flgfa1_1_8_1" "flgfa1" "turk2_s1116" "R1" "F8" "FR1" "turk2" "turk"
"turk2_s1116_flgfa1_1_9_1" "flgfa1" "turk2_s1116" "R1" "F9" "FR1" "turk2" "turk"
"turk2_s1116_flgfa1_1_10_1" "flgfa1" "turk2_s1116" "R1" "F10" "FR1" "turk2" "turk"
"turk2_s1118_flgfa1_1_1_1" "flgfa1" "turk2_s1118" "R1" "F1" "FR1" "turk2" "turk"
"turk2_s1118_flgfa1_1_2_1" "flgfa1" "turk2_s1118" "R1" "F2" "FR1" "turk2" "turk"
"turk2_s1118_flgfa1_1_3_1" "flgfa1" "turk2_s1118" "R1" "F3" "FR1" "turk2" "turk"
"turk2_s1118_flgfa1_1_4_1" "flgfa1" "turk2_s1118" "R1" "F4" "FR1" "turk2" "turk"
"turk2_s1118_flgfa1_1_5_1" "flgfa1" "turk2_s1118" "R1" "F5" "FR1" "turk2" "turk"
"turk2_s1118_flgfa1_1_6_1" "flgfa1" "turk2_s1118" "R1" "F6" "FR1" "turk2" "turk"
"turk2_s1118_flgfa1_1_7_1" "flgfa1" "turk2_s1118" "R1" "F7" "FR1" "turk2" "turk"
"turk2_s1118_flgfa1_1_8_1" "flgfa1" "turk2_s1118" "R1" "F8" "FR1" "turk2" "turk"
"turk2_s1118_flgfa1_1_9_1" "flgfa1" "turk2_s1118" "R1" "F9" "FR1" "turk2" "turk"
"turk2_s1118_flgfa1_1_10_1" "flgfa1" "turk2_s1118" "R1" "F10" "FR1" "turk2" "turk"
"turk2_s1119_flgfa1_1_1_1" "flgfa1" "turk2_s1119" "R1" "F1" "FR1" "turk2" "turk"
"turk2_s1119_flgfa1_1_2_1" "flgfa1" "turk2_s1119" "R1" "F2" "FR1" "turk2" "turk"
"turk2_s1119_flgfa1_1_3_1" "flgfa1" "turk2_s1119" "R1" "F3" "FR1" "turk2" "turk"
"turk2_s1119_flgfa1_1_4_1" "flgfa1" "turk2_s1119" "R1" "F4" "FR1" "turk2" "turk"
"turk2_s1119_flgfa1_1_5_1" "flgfa1" "turk2_s1119" "R1" "F5" "FR1" "turk2" "turk"
"turk2_s1119_flgfa1_1_6_1" "flgfa1" "turk2_s1119" "R1" "F6" "FR1" "turk2" "turk"
"turk2_s1119_flgfa1_1_7_1" "flgfa1" "turk2_s1119" "R1" "F7" "FR1" "turk2" "turk"
"turk2_s1119_flgfa1_1_8_1" "flgfa1" "turk2_s1119" "R1" "F8" "FR1" "turk2" "turk"
"turk2_s1119_flgfa1_1_9_1" "flgfa1" "turk2_s1119" "R1" "F9" "FR1" "turk2" "turk"
"turk2_s1119_flgfa1_1_10_1" "flgfa1" "turk2_s1119" "R1" "F10" "FR1" "turk2" "turk"
"turk2_s1121_flgfa1_1_1_1" "flgfa1" "turk2_s1121" "R1" "F1" "FR1" "turk2" "turk"
"turk2_s1121_flgfa1_1_2_1" "flgfa1" "turk2_s1121" "R1" "F2" "FR1" "turk2" "turk"
"turk2_s1121_flgfa1_1_3_1" "flgfa1" "turk2_s1121" "R1" "F3" "FR1" "turk2" "turk"
"turk2_s1121_flgfa1_1_4_1" "flgfa1" "turk2_s1121" "R1" "F4" "FR1" "turk2" "turk"
"turk2_s1121_flgfa1_1_5_1" "flgfa1" "turk2_s1121" "R1" "F5" "FR1" "turk2" "turk"
"turk2_s1121_flgfa1_1_6_1" "flgfa1" "turk2_s1121" "R1" "F6" "FR1" "turk2" "turk"
"turk2_s1121_flgfa1_1_7_1" "flgfa1" "turk2_s1121" "R1" "F7" "FR1" "turk2" "turk"
"turk2_s1121_flgfa1_1_8_1" "flgfa1" "turk2_s1121" "R1" "F8" "FR1" "turk2" "turk"
"turk2_s1121_flgfa1_1_9_1" "flgfa1" "turk2_s1121" "R1" "F9" "FR1" "turk2" "turk"
"turk2_s1121_flgfa1_1_10_1" "flgfa1" "turk2_s1121" "R1" "F10" "FR1" "turk2" "turk"
"turk2_flgfa1_1_1_1" "flgfa1" "turk2" "R1" "F1" "FR1" "turk2" "turk"
"turk2_flgfa1_1_2_1" "flgfa1" "turk2" "R1" "F2" "FR1" "turk2" "turk"
"turk2_flgfa1_1_3_1" "flgfa1" "turk2" "R1" "F3" "FR1" "turk2" "turk"
"turk2_flgfa1_1_4_1" "flgfa1" "turk2" "R1" "F4" "FR1" "turk2" "turk"
"turk2_flgfa1_1_5_1" "flgfa1" "turk2" "R1" "F5" "FR1" "turk2" "turk"
"turk2_flgfa1_1_6_1" "flgfa1" "turk2" "R1" "F6" "FR1" "turk2" "turk"
"turk2_flgfa1_1_7_1" "flgfa1" "turk2" "R1" "F7" "FR1" "turk2" "turk"
"turk2_flgfa1_1_8_1" "flgfa1" "turk2" "R1" "F8" "FR1" "turk2" "turk"
"turk2_flgfa1_1_9_1" "flgfa1" "turk2" "R1" "F9" "FR1" "turk2" "turk"
"turk2_flgfa1_1_10_1" "flgfa1" "turk2" "R1" "F10" "FR1" "turk2" "turk"
"turk2_s1002_flgfa1_1_1_1" "flgfa1" "turk2_s1002" "R1" "F1" "FR1" "turk2" "turk"
"turk2_s1002_flgfa1_1_2_1" "flgfa1" "turk2_s1002" "R1" "F2" "FR1" "turk2" "turk"
"turk2_s1002_flgfa1_1_3_1" "flgfa1" "turk2_s1002" "R1" "F3" "FR1" "turk2" "turk"
"turk2_s1002_flgfa1_1_4_1" "flgfa1" "turk2_s1002" "R1" "F4" "FR1" "turk2" "turk"
"turk2_s1002_flgfa1_1_5_1" "flgfa1" "turk2_s1002" "R1" "F5" "FR1" "turk2" "turk"
"turk2_s1002_flgfa1_1_6_1" "flgfa1" "turk2_s1002" "R1" "F6" "FR1" "turk2" "turk"
"turk2_s1002_flgfa1_1_7_1" "flgfa1" "turk2_s1002" "R1" "F7" "FR1" "turk2" "turk"
"turk2_s1002_flgfa1_1_8_1" "flgfa1" "turk2_s1002" "R1" "F8" "FR1" "turk2" "turk"
"turk2_s1002_flgfa1_1_9_1" "flgfa1" "turk2_s1002" "R1" "F9" "FR1" "turk2" "turk"
"turk2_s1002_flgfa1_1_10_1" "flgfa1" "turk2_s1002" "R1" "F10" "FR1" "turk2" "turk"
"turk2_s1022_flgfa1_1_1_1" "flgfa1" "turk2_s1022" "R1" "F1" "FR1" "turk2" "turk"
"turk2_s1022_flgfa1_1_2_1" "flgfa1" "turk2_s1022" "R1" "F2" "FR1" "turk2" "turk"
"turk2_s1022_flgfa1_1_3_1" "flgfa1" "turk2_s1022" "R1" "F3" "FR1" "turk2" "turk"
"turk2_s1022_flgfa1_1_4_1" "flgfa1" "turk2_s1022" "R1" "F4" "FR1" "turk2" "turk"
"turk2_s1022_flgfa1_1_5_1" "flgfa1" "turk2_s1022" "R1" "F5" "FR1" "turk2" "turk"
"turk2_s1022_flgfa1_1_6_1" "flgfa1" "turk2_s1022" "R1" "F6" "FR1" "turk2" "turk"
"turk2_s1022_flgfa1_1_7_1" "flgfa1" "turk2_s1022" "R1" "F7" "FR1" "turk2" "turk"
"turk2_s1022_flgfa1_1_8_1" "flgfa1" "turk2_s1022" "R1" "F8" "FR1" "turk2" "turk"
"turk2_s1022_flgfa1_1_9_1" "flgfa1" "turk2_s1022" "R1" "F9" "FR1" "turk2" "turk"
"turk2_s1022_flgfa1_1_10_1" "flgfa1" "turk2_s1022" "R1" "F10" "FR1" "turk2" "turk"
"turk2_s1028_flgfa1_1_1_1" "flgfa1" "turk2_s1028" "R1" "F1" "FR1" "turk2" "turk"
"turk2_s1028_flgfa1_1_2_1" "flgfa1" "turk2_s1028" "R1" "F2" "FR1" "turk2" "turk"
"turk2_s1028_flgfa1_1_3_1" "flgfa1" "turk2_s1028" "R1" "F3" "FR1" "turk2" "turk"
"turk2_s1028_flgfa1_1_4_1" "flgfa1" "turk2_s1028" "R1" "F4" "FR1" "turk2" "turk"
"turk2_s1028_flgfa1_1_5_1" "flgfa1" "turk2_s1028" "R1" "F5" "FR1" "turk2" "turk"
"turk2_s1028_flgfa1_1_6_1" "flgfa1" "turk2_s1028" "R1" "F6" "FR1" "turk2" "turk"
"turk2_s1028_flgfa1_1_7_1" "flgfa1" "turk2_s1028" "R1" "F7" "FR1" "turk2" "turk"
"turk2_s1028_flgfa1_1_8_1" "flgfa1" "turk2_s1028" "R1" "F8" "FR1" "turk2" "turk"
"turk2_s1028_flgfa1_1_9_1" "flgfa1" "turk2_s1028" "R1" "F9" "FR1" "turk2" "turk"
"turk2_s1028_flgfa1_1_10_1" "flgfa1" "turk2_s1028" "R1" "F10" "FR1" "turk2" "turk"
"turk2_s1034_flgfa1_1_1_1" "flgfa1" "turk2_s1034" "R1" "F1" "FR1" "turk2" "turk"
"turk2_s1034_flgfa1_1_2_1" "flgfa1" "turk2_s1034" "R1" "F2" "FR1" "turk2" "turk"
"turk2_s1034_flgfa1_1_3_1" "flgfa1" "turk2_s1034" "R1" "F3" "FR1" "turk2" "turk"
"turk2_s1034_flgfa1_1_4_1" "flgfa1" "turk2_s1034" "R1" "F4" "FR1" "turk2" "turk"
"turk2_s1034_flgfa1_1_5_1" "flgfa1" "turk2_s1034" "R1" "F5" "FR1" "turk2" "turk"
"turk2_s1034_flgfa1_1_6_1" "flgfa1" "turk2_s1034" "R1" "F6" "FR1" "turk2" "turk"
"turk2_s1034_flgfa1_1_7_1" "flgfa1" "turk2_s1034" "R1" "F7" "FR1" "turk2" "turk"
"turk2_s1034_flgfa1_1_8_1" "flgfa1" "turk2_s1034" "R1" "F8" "FR1" "turk2" "turk"
"turk2_s1034_flgfa1_1_9_1" "flgfa1" "turk2_s1034" "R1" "F9" "FR1" "turk2" "turk"
"turk2_s1034_flgfa1_1_10_1" "flgfa1" "turk2_s1034" "R1" "F10" "FR1" "turk2" "turk"
"turk2_s1122_flgfa1_1_1_1" "flgfa1" "turk2_s1122" "R1" "F1" "FR1" "turk2" "turk"
"turk2_s1122_flgfa1_1_2_1" "flgfa1" "turk2_s1122" "R1" "F2" "FR1" "turk2" "turk"
"turk2_s1122_flgfa1_1_3_1" "flgfa1" "turk2_s1122" "R1" "F3" "FR1" "turk2" "turk"
"turk2_s1122_flgfa1_1_4_1" "flgfa1" "turk2_s1122" "R1" "F4" "FR1" "turk2" "turk"
"turk2_s1122_flgfa1_1_5_1" "flgfa1" "turk2_s1122" "R1" "F5" "FR1" "turk2" "turk"
"turk2_s1122_flgfa1_1_6_1" "flgfa1" "turk2_s1122" "R1" "F6" "FR1" "turk2" "turk"
"turk2_s1122_flgfa1_1_7_1" "flgfa1" "turk2_s1122" "R1" "F7" "FR1" "turk2" "turk"
"turk2_s1122_flgfa1_1_8_1" "flgfa1" "turk2_s1122" "R1" "F8" "FR1" "turk2" "turk"
"turk2_s1122_flgfa1_1_9_1" "flgfa1" "turk2_s1122" "R1" "F9" "FR1" "turk2" "turk"
"turk2_s1122_flgfa1_1_10_1" "flgfa1" "turk2_s1122" "R1" "F10" "FR1" "turk2" "turk"
"turk2_s1123_flgfa1_1_1_1" "flgfa1" "turk2_s1123" "R1" "F1" "FR1" "turk2" "turk"
"turk2_s1123_flgfa1_1_2_1" "flgfa1" "turk2_s1123" "R1" "F2" "FR1" "turk2" "turk"
"turk2_s1123_flgfa1_1_3_1" "flgfa1" "turk2_s1123" "R1" "F3" "FR1" "turk2" "turk"
"turk2_s1123_flgfa1_1_4_1" "flgfa1" "turk2_s1123" "R1" "F4" "FR1" "turk2" "turk"
"turk2_s1123_flgfa1_1_5_1" "flgfa1" "turk2_s1123" "R1" "F5" "FR1" "turk2" "turk"
"turk2_s1123_flgfa1_1_6_1" "flgfa1" "turk2_s1123" "R1" "F6" "FR1" "turk2" "turk"
"turk2_s1123_flgfa1_1_7_1" "flgfa1" "turk2_s1123" "R1" "F7" "FR1" "turk2" "turk"
"turk2_s1123_flgfa1_1_8_1" "flgfa1" "turk2_s1123" "R1" "F8" "FR1" "turk2" "turk"
"turk2_s1123_flgfa1_1_9_1" "flgfa1" "turk2_s1123" "R1" "F9" "FR1" "turk2" "turk"
"turk2_s1123_flgfa1_1_10_1" "flgfa1" "turk2_s1123" "R1" "F10" "FR1" "turk2" "turk"
"turk2_s1124_flgfa1_1_1_1" "flgfa1" "turk2_s1124" "R1" "F1" "FR1" "turk2" "turk"
"turk2_s1124_flgfa1_1_2_1" "flgfa1" "turk2_s1124" "R1" "F2" "FR1" "turk2" "turk"
"turk2_s1124_flgfa1_1_3_1" "flgfa1" "turk2_s1124" "R1" "F3" "FR1" "turk2" "turk"
"turk2_s1124_flgfa1_1_4_1" "flgfa1" "turk2_s1124" "R1" "F4" "FR1" "turk2" "turk"
"turk2_s1124_flgfa1_1_5_1" "flgfa1" "turk2_s1124" "R1" "F5" "FR1" "turk2" "turk"
"turk2_s1124_flgfa1_1_6_1" "flgfa1" "turk2_s1124" "R1" "F6" "FR1" "turk2" "turk"
"turk2_s1124_flgfa1_1_7_1" "flgfa1" "turk2_s1124" "R1" "F7" "FR1" "turk2" "turk"
"turk2_s1124_flgfa1_1_8_1" "flgfa1" "turk2_s1124" "R1" "F8" "FR1" "turk2" "turk"
"turk2_s1124_flgfa1_1_9_1" "flgfa1" "turk2_s1124" "R1" "F9" "FR1" "turk2" "turk"
"turk2_s1124_flgfa1_1_10_1" "flgfa1" "turk2_s1124" "R1" "F10" "FR1" "turk2" "turk"
"turk2_s1127_flgfa1_1_1_1" "flgfa1" "turk2_s1127" "R1" "F1" "FR1" "turk2" "turk"
"turk2_s1127_flgfa1_1_2_1" "flgfa1" "turk2_s1127" "R1" "F2" "FR1" "turk2" "turk"
"turk2_s1127_flgfa1_1_3_1" "flgfa1" "turk2_s1127" "R1" "F3" "FR1" "turk2" "turk"
"turk2_s1127_flgfa1_1_4_1" "flgfa1" "turk2_s1127" "R1" "F4" "FR1" "turk2" "turk"
"turk2_s1127_flgfa1_1_5_1" "flgfa1" "turk2_s1127" "R1" "F5" "FR1" "turk2" "turk"
"turk2_s1127_flgfa1_1_6_1" "flgfa1" "turk2_s1127" "R1" "F6" "FR1" "turk2" "turk"
"turk2_s1127_flgfa1_1_7_1" "flgfa1" "turk2_s1127" "R1" "F7" "FR1" "turk2" "turk"
"turk2_s1127_flgfa1_1_8_1" "flgfa1" "turk2_s1127" "R1" "F8" "FR1" "turk2" "turk"
"turk2_s1127_flgfa1_1_9_1" "flgfa1" "turk2_s1127" "R1" "F9" "FR1" "turk2" "turk"
"turk2_s1127_flgfa1_1_10_1" "flgfa1" "turk2_s1127" "R1" "F10" "FR1" "turk2" "turk"
"turk_eq_s1119_dpmog_1_1_1" "dpmog" "turk_eq_s1119" "R1" "F1" "FR1" "turk_eq" "turk"
"turk_eq_s1119_dpmog_1_2_1" "dpmog" "turk_eq_s1119" "R1" "F2" "FR1" "turk_eq" "turk"
"turk_eq_s1119_dpmog_1_3_1" "dpmog" "turk_eq_s1119" "R1" "F3" "FR1" "turk_eq" "turk"
"turk_eq_s1119_dpmog_1_4_1" "dpmog" "turk_eq_s1119" "R1" "F4" "FR1" "turk_eq" "turk"
"turk_eq_s1119_dpmog_1_5_1" "dpmog" "turk_eq_s1119" "R1" "F5" "FR1" "turk_eq" "turk"
"turk_eq_s1119_dpmog_1_6_1" "dpmog" "turk_eq_s1119" "R1" "F6" "FR1" "turk_eq" "turk"
"turk_eq_s1119_dpmog_1_7_1" "dpmog" "turk_eq_s1119" "R1" "F7" "FR1" "turk_eq" "turk"
"turk_eq_s1119_dpmog_1_8_1" "dpmog" "turk_eq_s1119" "R1" "F8" "FR1" "turk_eq" "turk"
"turk_eq_s1119_dpmog_1_9_1" "dpmog" "turk_eq_s1119" "R1" "F9" "FR1" "turk_eq" "turk"
"turk_eq_s1119_dpmog_1_10_1" "dpmog" "turk_eq_s1119" "R1" "F10" "FR1" "turk_eq" "turk"
"turk_eq_s1121_emmog_1_1_1" "emmog" "turk_eq_s1121" "R1" "F1" "FR1" "turk_eq" "turk"
"turk_eq_s1121_emmog_1_2_1" "emmog" "turk_eq_s1121" "R1" "F2" "FR1" "turk_eq" "turk"
"turk_eq_s1121_emmog_1_3_1" "emmog" "turk_eq_s1121" "R1" "F3" "FR1" "turk_eq" "turk"
"turk_eq_s1121_emmog_1_4_1" "emmog" "turk_eq_s1121" "R1" "F4" "FR1" "turk_eq" "turk"
"turk_eq_s1121_emmog_1_5_1" "emmog" "turk_eq_s1121" "R1" "F5" "FR1" "turk_eq" "turk"
"turk_eq_s1121_emmog_1_6_1" "emmog" "turk_eq_s1121" "R1" "F6" "FR1" "turk_eq" "turk"
"turk_eq_s1121_emmog_1_7_1" "emmog" "turk_eq_s1121" "R1" "F7" "FR1" "turk_eq" "turk"
"turk_eq_s1121_emmog_1_8_1" "emmog" "turk_eq_s1121" "R1" "F8" "FR1" "turk_eq" "turk"
"turk_eq_s1121_emmog_1_9_1" "emmog" "turk_eq_s1121" "R1" "F9" "FR1" "turk_eq" "turk"
"turk_eq_s1121_emmog_1_10_1" "emmog" "turk_eq_s1121" "R1" "F10" "FR1" "turk_eq" "turk"
"turk_eq_s1121_dpmog_1_1_1" "dpmog" "turk_eq_s1121" "R1" "F1" "FR1" "turk_eq" "turk"
"turk_eq_s1121_dpmog_1_2_1" "dpmog" "turk_eq_s1121" "R1" "F2" "FR1" "turk_eq" "turk"
"turk_eq_s1121_dpmog_1_3_1" "dpmog" "turk_eq_s1121" "R1" "F3" "FR1" "turk_eq" "turk"
"turk_eq_s1121_dpmog_1_4_1" "dpmog" "turk_eq_s1121" "R1" "F4" "FR1" "turk_eq" "turk"
"turk_eq_s1121_dpmog_1_5_1" "dpmog" "turk_eq_s1121" "R1" "F5" "FR1" "turk_eq" "turk"
"turk_eq_s1121_dpmog_1_6_1" "dpmog" "turk_eq_s1121" "R1" "F6" "FR1" "turk_eq" "turk"
"turk_eq_s1121_dpmog_1_7_1" "dpmog" "turk_eq_s1121" "R1" "F7" "FR1" "turk_eq" "turk"
"turk_eq_s1121_dpmog_1_8_1" "dpmog" "turk_eq_s1121" "R1" "F8" "FR1" "turk_eq" "turk"
"turk_eq_s1121_dpmog_1_9_1" "dpmog" "turk_eq_s1121" "R1" "F9" "FR1" "turk_eq" "turk"
"turk_eq_s1121_dpmog_1_10_1" "dpmog" "turk_eq_s1121" "R1" "F10" "FR1" "turk_eq" "turk"
"turk_eq_s1122_emmog_1_1_1" "emmog" "turk_eq_s1122" "R1" "F1" "FR1" "turk_eq" "turk"
"turk_eq_s1122_emmog_1_2_1" "emmog" "turk_eq_s1122" "R1" "F2" "FR1" "turk_eq" "turk"
"turk_eq_s1122_emmog_1_3_1" "emmog" "turk_eq_s1122" "R1" "F3" "FR1" "turk_eq" "turk"
"turk_eq_s1122_emmog_1_4_1" "emmog" "turk_eq_s1122" "R1" "F4" "FR1" "turk_eq" "turk"
"turk_eq_s1122_emmog_1_5_1" "emmog" "turk_eq_s1122" "R1" "F5" "FR1" "turk_eq" "turk"
"turk_eq_s1122_emmog_1_6_1" "emmog" "turk_eq_s1122" "R1" "F6" "FR1" "turk_eq" "turk"
"turk_eq_s1122_emmog_1_7_1" "emmog" "turk_eq_s1122" "R1" "F7" "FR1" "turk_eq" "turk"
"turk_eq_s1122_emmog_1_8_1" "emmog" "turk_eq_s1122" "R1" "F8" "FR1" "turk_eq" "turk"
"turk_eq_s1122_emmog_1_9_1" "emmog" "turk_eq_s1122" "R1" "F9" "FR1" "turk_eq" "turk"
"turk_eq_s1122_emmog_1_10_1" "emmog" "turk_eq_s1122" "R1" "F10" "FR1" "turk_eq" "turk"
"turk_eq_s1122_dpmog_1_1_1" "dpmog" "turk_eq_s1122" "R1" "F1" "FR1" "turk_eq" "turk"
"turk_eq_s1122_dpmog_1_2_1" "dpmog" "turk_eq_s1122" "R1" "F2" "FR1" "turk_eq" "turk"
"turk_eq_s1122_dpmog_1_3_1" "dpmog" "turk_eq_s1122" "R1" "F3" "FR1" "turk_eq" "turk"
"turk_eq_s1122_dpmog_1_4_1" "dpmog" "turk_eq_s1122" "R1" "F4" "FR1" "turk_eq" "turk"
"turk_eq_s1122_dpmog_1_5_1" "dpmog" "turk_eq_s1122" "R1" "F5" "FR1" "turk_eq" "turk"
"turk_eq_s1122_dpmog_1_6_1" "dpmog" "turk_eq_s1122" "R1" "F6" "FR1" "turk_eq" "turk"
"turk_eq_s1122_dpmog_1_7_1" "dpmog" "turk_eq_s1122" "R1" "F7" "FR1" "turk_eq" "turk"
"turk_eq_s1122_dpmog_1_8_1" "dpmog" "turk_eq_s1122" "R1" "F8" "FR1" "turk_eq" "turk"
"turk_eq_s1122_dpmog_1_9_1" "dpmog" "turk_eq_s1122" "R1" "F9" "FR1" "turk_eq" "turk"
"turk_eq_s1122_dpmog_1_10_1" "dpmog" "turk_eq_s1122" "R1" "F10" "FR1" "turk_eq" "turk"
"turk_eq_s1123_emmog_1_1_1" "emmog" "turk_eq_s1123" "R1" "F1" "FR1" "turk_eq" "turk"
"turk_eq_s1123_emmog_1_2_1" "emmog" "turk_eq_s1123" "R1" "F2" "FR1" "turk_eq" "turk"
"turk_eq_s1123_emmog_1_3_1" "emmog" "turk_eq_s1123" "R1" "F3" "FR1" "turk_eq" "turk"
"turk_eq_s1123_emmog_1_4_1" "emmog" "turk_eq_s1123" "R1" "F4" "FR1" "turk_eq" "turk"
"turk_eq_s1123_emmog_1_5_1" "emmog" "turk_eq_s1123" "R1" "F5" "FR1" "turk_eq" "turk"
"turk_eq_s1123_emmog_1_6_1" "emmog" "turk_eq_s1123" "R1" "F6" "FR1" "turk_eq" "turk"
"turk_eq_s1123_emmog_1_7_1" "emmog" "turk_eq_s1123" "R1" "F7" "FR1" "turk_eq" "turk"
"turk_eq_s1123_emmog_1_8_1" "emmog" "turk_eq_s1123" "R1" "F8" "FR1" "turk_eq" "turk"
"turk_eq_s1123_emmog_1_9_1" "emmog" "turk_eq_s1123" "R1" "F9" "FR1" "turk_eq" "turk"
"turk_eq_s1123_emmog_1_10_1" "emmog" "turk_eq_s1123" "R1" "F10" "FR1" "turk_eq" "turk"
"turk_eq_s1123_dpmog_1_1_1" "dpmog" "turk_eq_s1123" "R1" "F1" "FR1" "turk_eq" "turk"
"turk_eq_s1123_dpmog_1_2_1" "dpmog" "turk_eq_s1123" "R1" "F2" "FR1" "turk_eq" "turk"
"turk_eq_s1123_dpmog_1_3_1" "dpmog" "turk_eq_s1123" "R1" "F3" "FR1" "turk_eq" "turk"
"turk_eq_s1123_dpmog_1_4_1" "dpmog" "turk_eq_s1123" "R1" "F4" "FR1" "turk_eq" "turk"
"turk_eq_s1123_dpmog_1_5_1" "dpmog" "turk_eq_s1123" "R1" "F5" "FR1" "turk_eq" "turk"
"turk_eq_s1123_dpmog_1_6_1" "dpmog" "turk_eq_s1123" "R1" "F6" "FR1" "turk_eq" "turk"
"turk_eq_s1123_dpmog_1_7_1" "dpmog" "turk_eq_s1123" "R1" "F7" "FR1" "turk_eq" "turk"
"turk_eq_s1123_dpmog_1_8_1" "dpmog" "turk_eq_s1123" "R1" "F8" "FR1" "turk_eq" "turk"
"turk_eq_s1123_dpmog_1_9_1" "dpmog" "turk_eq_s1123" "R1" "F9" "FR1" "turk_eq" "turk"
"turk_eq_s1123_dpmog_1_10_1" "dpmog" "turk_eq_s1123" "R1" "F10" "FR1" "turk_eq" "turk"
"turk_eq_s1124_emmog_1_1_1" "emmog" "turk_eq_s1124" "R1" "F1" "FR1" "turk_eq" "turk"
"turk_eq_s1124_emmog_1_2_1" "emmog" "turk_eq_s1124" "R1" "F2" "FR1" "turk_eq" "turk"
"turk_eq_s1124_emmog_1_3_1" "emmog" "turk_eq_s1124" "R1" "F3" "FR1" "turk_eq" "turk"
"turk_eq_s1124_emmog_1_4_1" "emmog" "turk_eq_s1124" "R1" "F4" "FR1" "turk_eq" "turk"
"turk_eq_s1124_emmog_1_5_1" "emmog" "turk_eq_s1124" "R1" "F5" "FR1" "turk_eq" "turk"
"turk_eq_s1124_emmog_1_6_1" "emmog" "turk_eq_s1124" "R1" "F6" "FR1" "turk_eq" "turk"
"turk_eq_s1124_emmog_1_7_1" "emmog" "turk_eq_s1124" "R1" "F7" "FR1" "turk_eq" "turk"
"turk_eq_s1124_emmog_1_8_1" "emmog" "turk_eq_s1124" "R1" "F8" "FR1" "turk_eq" "turk"
"turk_eq_s1124_emmog_1_9_1" "emmog" "turk_eq_s1124" "R1" "F9" "FR1" "turk_eq" "turk"
"turk_eq_s1124_emmog_1_10_1" "emmog" "turk_eq_s1124" "R1" "F10" "FR1" "turk_eq" "turk"
"turk_eq_s1124_dpmog_1_1_1" "dpmog" "turk_eq_s1124" "R1" "F1" "FR1" "turk_eq" "turk"
"turk_eq_s1124_dpmog_1_2_1" "dpmog" "turk_eq_s1124" "R1" "F2" "FR1" "turk_eq" "turk"
"turk_eq_s1124_dpmog_1_3_1" "dpmog" "turk_eq_s1124" "R1" "F3" "FR1" "turk_eq" "turk"
"turk_eq_s1124_dpmog_1_4_1" "dpmog" "turk_eq_s1124" "R1" "F4" "FR1" "turk_eq" "turk"
"turk_eq_s1124_dpmog_1_5_1" "dpmog" "turk_eq_s1124" "R1" "F5" "FR1" "turk_eq" "turk"
"turk_eq_s1124_dpmog_1_6_1" "dpmog" "turk_eq_s1124" "R1" "F6" "FR1" "turk_eq" "turk"
"turk_eq_s1124_dpmog_1_7_1" "dpmog" "turk_eq_s1124" "R1" "F7" "FR1" "turk_eq" "turk"
"turk_eq_s1124_dpmog_1_8_1" "dpmog" "turk_eq_s1124" "R1" "F8" "FR1" "turk_eq" "turk"
"turk_eq_s1124_dpmog_1_9_1" "dpmog" "turk_eq_s1124" "R1" "F9" "FR1" "turk_eq" "turk"
"turk_eq_s1124_dpmog_1_10_1" "dpmog" "turk_eq_s1124" "R1" "F10" "FR1" "turk_eq" "turk"
"turk_eq_s1127_emmog_1_1_1" "emmog" "turk_eq_s1127" "R1" "F1" "FR1" "turk_eq" "turk"
"turk_eq_s1127_emmog_1_2_1" "emmog" "turk_eq_s1127" "R1" "F2" "FR1" "turk_eq" "turk"
"turk_eq_s1127_emmog_1_3_1" "emmog" "turk_eq_s1127" "R1" "F3" "FR1" "turk_eq" "turk"
"turk_eq_s1127_emmog_1_4_1" "emmog" "turk_eq_s1127" "R1" "F4" "FR1" "turk_eq" "turk"
"turk_eq_s1127_emmog_1_5_1" "emmog" "turk_eq_s1127" "R1" "F5" "FR1" "turk_eq" "turk"
"turk_eq_s1127_emmog_1_6_1" "emmog" "turk_eq_s1127" "R1" "F6" "FR1" "turk_eq" "turk"
"turk_eq_s1127_emmog_1_7_1" "emmog" "turk_eq_s1127" "R1" "F7" "FR1" "turk_eq" "turk"
"turk_eq_s1127_emmog_1_8_1" "emmog" "turk_eq_s1127" "R1" "F8" "FR1" "turk_eq" "turk"
